doc_id,item,category,amount,price,discount
2c80cfb3,Постельное бельё,Текстиль,2,457.33,108.58
2c80cfb3,Сковорода,Посуда,1,168.33,27.18
2c80cfb3,Одеяло,Текстиль,4,260.32,0.0
26b6c90d,Чашки,Посуда,1,135.55,0.0
26b6c90d,Средство для мытья окон,Бытовая химия,4,398.49,0.0
26b6c90d,Коврики для ванной,Текстиль,3,308.33,12.63
26b6c90d,Ножи,Посуда,3,154.62,5.13
26b6c90d,Порошок для стирки,Бытовая химия,4,404.21,0.0
1fb54e3f,Коврики для ванной,Текстиль,2,297.01,39.65
1fb54e3f,Фартук,Текстиль,3,310.57,33.42
1fb54e3f,Губки для посуды,Бытовая химия,2,144.03,7.42
1fb54e3f,Кастрюля,Посуда,3,207.61,0.0
1fb54e3f,Подушка,Текстиль,2,209.1,18.7
564e1888,Антибактериальные салфетки,Бытовая химия,2,156.81,0.0
564e1888,Подушка,Текстиль,1,191.7,54.36
564e1888,Губки для посуды,Бытовая химия,1,154.59,0.55
